,id,note__user__username,note__text,docstatement__text,docstatement__id,docstatement__technology__name
2268,67944,minj,Presence of NETs can achieve more ambitious climate targets.,"One reason for identifying reduced cost savings compared to Bauer et al. (2009) can be attributed to the neglect of the transportation sector MIND. Decarbonization is generally hardest to achieve in this sector. Luderer et al. (2012, Fig. 8 and Fig. 9) distinguish energy demand by sectors and find that BECCS is the dominant mitigation option for the transport sector, whereas solely bioenergy is used in the stationary sector. The potential gain through BECCS is therefore more valuable in ReMIND including the transportation sector.",1549.0,Z2_mitigation_pathway_dynamics
2269,67916,minj,Highlights the role of NETs dynamics for delayed policies,The potential of BECCS to compensate emissions across time is of particular importance in light of delayed climate policy.,1550.0,D1_Dynamics
2270,67916,minj,Highlights the role of NETs dynamics for delayed policies,The potential of BECCS to compensate emissions across time is of particular importance in light of delayed climate policy.,1550.0,Z2_mitigation_pathway_dynamics
2271,67916,minj,Highlights the role of NETs dynamics for delayed policies,The potential of BECCS to compensate emissions across time is of particular importance in light of delayed climate policy.,1550.0,H4_Delay
2272,67911,,,Bauer et al. (2009) compare the usage of fossil CCS and BECCS and find that both would be used under an optimal climate policy but BECCS is especially desirable when trying to reach low concentration targets.,1551.0,R1_Important
2273,67911,,,Bauer et al. (2009) compare the usage of fossil CCS and BECCS and find that both would be used under an optimal climate policy but BECCS is especially desirable when trying to reach low concentration targets.,1551.0,Z6_other
2274,67904,,,Negative emission technologies such as direct air capture in combination with carbon storage or bioenergy usage in combination with carbon capture and storage (BECCS) are options to provide the decision maker with greater flexibility in solving the climate problem. They allow for deliberately reducing the level of carbon in the atmosphere through human intervention. Negative emissions have been included in previous research in order to solve the issue of infeasibility under CEA ,1552.0,D6_Flex
2275,67904,,,Negative emission technologies such as direct air capture in combination with carbon storage or bioenergy usage in combination with carbon capture and storage (BECCS) are options to provide the decision maker with greater flexibility in solving the climate problem. They allow for deliberately reducing the level of carbon in the atmosphere through human intervention. Negative emissions have been included in previous research in order to solve the issue of infeasibility under CEA ,1552.0,Z2_mitigation_pathway_dynamics
2276,67898,minj,   This CRA finding is new     ,"Alternatively, negative emission technologies have been included in CEA to enlarge the leeway in decision making and postpone infeasibility. ",1553.0,D6_Flex
2277,67898,minj,        Highlights importance of NETs for delay- is this also a new version of a statement?,"Alternatively, negative emission technologies have been included in CEA to enlarge the leeway in decision making and postpone infeasibility. ",1553.0,D6_Flex
2278,67898,minj,   This CRA finding is new     ,"Alternatively, negative emission technologies have been included in CEA to enlarge the leeway in decision making and postpone infeasibility. ",1553.0,Z2_mitigation_pathway_dynamics
2279,67898,minj,        Highlights importance of NETs for delay- is this also a new version of a statement?,"Alternatively, negative emission technologies have been included in CEA to enlarge the leeway in decision making and postpone infeasibility. ",1553.0,Z2_mitigation_pathway_dynamics
2280,67898,minj,   This CRA finding is new     ,"However, in contrast to results derived from CEA, mitigation-induced welfare losses decline with delay, while climate risk-induced welfare losses increase with delay by approximately the same magnitude. Hence within CRA, BECCS reduces the welfare effect of delayed climate policy by an order of magnitude. ",1555.0,H4_Delay
2281,67898,minj,        Highlights importance of NETs for delay- is this also a new version of a statement?,"However, in contrast to results derived from CEA, mitigation-induced welfare losses decline with delay, while climate risk-induced welfare losses increase with delay by approximately the same magnitude. Hence within CRA, BECCS reduces the welfare effect of delayed climate policy by an order of magnitude. ",1555.0,H4_Delay
2282,67898,minj,   This CRA finding is new     ,"This underlines the crucial role of BECCS for the case of delay,",1556.0,Z6_other
2283,67898,minj,        Highlights importance of NETs for delay- is this also a new version of a statement?,"This underlines the crucial role of BECCS for the case of delay,",1556.0,Z6_other
2284,67898,minj,   This CRA finding is new     ,"This underlines the crucial role of BECCS for the case of delay,",1556.0,H4_Delay
2285,67898,minj,        Highlights importance of NETs for delay- is this also a new version of a statement?,"This underlines the crucial role of BECCS for the case of delay,",1556.0,H4_Delay
2286,67888,minj,      new statement  ,LED also goes significantly further in showing that the 1.5 °C mitigation target can be achieved without relying on controversial and uncertain negative emission technologies.,1557.0,H3_1.5C
2287,67888,minj,      new statement  ,LED also goes significantly further in showing that the 1.5 °C mitigation target can be achieved without relying on controversial and uncertain negative emission technologies.,1557.0,Z6_other
2288,67830,minj,Early emission reductions avoid dependence on NETs. This is the opposite of the dynamics argument,"In any case, bringing forward the peak of global emission increases the probability to reach a given temperature target (1.5 or 2 °C) for given cumulative carbon emissions in the second half of the century. Said differently, bringing forward the peak reduces the efforts required in the second half of the century to reach a given target with a given probability, which can be interpreted as an insurance against the gamble that negative emissions may represent (Fuss et al. 2014)",1558.0,Z2_mitigation_pathway_dynamics
2289,67830,minj,Early emission reductions avoid dependence on NETs. This is the opposite of the dynamics argument,"In any case, bringing forward the peak of global emission increases the probability to reach a given temperature target (1.5 or 2 °C) for given cumulative carbon emissions in the second half of the century. Said differently, bringing forward the peak reduces the efforts required in the second half of the century to reach a given target with a given probability, which can be interpreted as an insurance against the gamble that negative emissions may represent (Fuss et al. 2014)",1558.0,D1_Dynamics
2290,67830,minj,Early emission reductions avoid dependence on NETs. This is the opposite of the dynamics argument,"In any case, bringing forward the peak of global emission increases the probability to reach a given temperature target (1.5 or 2 °C) for given cumulative carbon emissions in the second half of the century. Said differently, bringing forward the peak reduces the efforts required in the second half of the century to reach a given target with a given probability, which can be interpreted as an insurance against the gamble that negative emissions may represent (Fuss et al. 2014)",1558.0,H2_2C
2291,67830,minj,Early emission reductions avoid dependence on NETs. This is the opposite of the dynamics argument,"In any case, bringing forward the peak of global emission increases the probability to reach a given temperature target (1.5 or 2 °C) for given cumulative carbon emissions in the second half of the century. Said differently, bringing forward the peak reduces the efforts required in the second half of the century to reach a given target with a given probability, which can be interpreted as an insurance against the gamble that negative emissions may represent (Fuss et al. 2014)",1558.0,H3_1.5C
2292,67830,minj,Early emission reductions avoid dependence on NETs. This is the opposite of the dynamics argument,"It should however be noted that even with no or little net negative emissions along an emission pathway, negative emission technologies may still be required—and may still represent a gamble—to compensate for remaining positive emissions.",1559.0,H3_1.5C
2293,67830,minj,Early emission reductions avoid dependence on NETs. This is the opposite of the dynamics argument,"It should however be noted that even with no or little net negative emissions along an emission pathway, negative emission technologies may still be required—and may still represent a gamble—to compensate for remaining positive emissions.",1559.0,H2_2C
2294,67830,minj,Early emission reductions avoid dependence on NETs. This is the opposite of the dynamics argument,"It should however be noted that even with no or little net negative emissions along an emission pathway, negative emission technologies may still be required—and may still represent a gamble—to compensate for remaining positive emissions.",1559.0,D3_Residual
2295,67790,minj,Increased early action reduces attractiveness/dependence on negative emissions  ,"Therefore, short-term costs are higher, but long-term costs lower than in the default case. Additionally, faster retirement of existing capacity is allowed, and the carbon price applied in the land-use system is halved, which leads to less afforestation (supplementary figure S6) and negative emissions in the long run and thus further reduces near-term emissions.",1560.0,Z3_mitigation_costs
2296,67771,minj,Statement only true for standard scenarios,"2 °C pathways are characterized by a peaking of CO2 emissions by 2020, steep emission reductions through mid-century, and CO2 neutrality or net-negative emissions in the second half of the 21st century. For 1.5 °C pathways, near-term emissions reductions are even faster, and CO2 neutrality is achieved around mid-century.",1561.0,H2_2C
2297,67771,minj,Statement only true for standard scenarios,"2 °C pathways are characterized by a peaking of CO2 emissions by 2020, steep emission reductions through mid-century, and CO2 neutrality or net-negative emissions in the second half of the 21st century. For 1.5 °C pathways, near-term emissions reductions are even faster, and CO2 neutrality is achieved around mid-century.",1561.0,H3_1.5C
2298,67771,minj,Statement only true for standard scenarios,"2 °C pathways are characterized by a peaking of CO2 emissions by 2020, steep emission reductions through mid-century, and CO2 neutrality or net-negative emissions in the second half of the 21st century. For 1.5 °C pathways, near-term emissions reductions are even faster, and CO2 neutrality is achieved around mid-century.",1561.0,Z6_other
2299,67771,minj,Statement only true for standard scenarios,"2 °C pathways are characterized by a peaking of CO2 emissions by 2020, steep emission reductions through mid-century, and CO2 neutrality or net-negative emissions in the second half of the 21st century. For 1.5 °C pathways, near-term emissions reductions are even faster, and CO2 neutrality is achieved around mid-century.",1561.0,R1_Important
2300,67753,minj,"Additional sustainability policies can reduce the dependence on negative emissions (there should be a new statement around this - with all these new versions of saying how energy demand, sustainability policy etc. can reduce dependence)","We find that a combination of these policies can alleviate air pollution, water extraction, uranium extraction, food and energy price hikes, and dependence on negative emissions technologies, thus resulting in substantially reduced sustainability risks associated with mitigating climate change.",1562.0,Z6_other
2301,67751,minj,Minimizing residual emissions is central for limiting NETs dependence.   ,"In view of the fundamental concerns about large-scale CDR, minimizing Res-FFI-CO2 needs to be the central climate policy priority. ",1563.0,Z6_other
2302,67751,minj,"If bioenergy is limited, using BECSS for bioenergy importantly reduces potential for other use of bioenergy for substituting fossil fuels","In view of the fundamental concerns about large-scale CDR, minimizing Res-FFI-CO2 needs to be the central climate policy priority. ",1563.0,Z6_other
2303,67751,minj,      I think this is a new lim tech variant of the versatile argument  ,"In view of the fundamental concerns about large-scale CDR, minimizing Res-FFI-CO2 needs to be the central climate policy priority. ",1563.0,Z6_other
2304,67751,minj,Minimizing residual emissions is central for limiting NETs dependence.   ,"More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,Z6_other
2305,67751,minj,"If bioenergy is limited, using BECSS for bioenergy importantly reduces potential for other use of bioenergy for substituting fossil fuels","More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,Z6_other
2306,67751,minj,      I think this is a new lim tech variant of the versatile argument  ,"More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,Z6_other
2307,67751,minj,Minimizing residual emissions is central for limiting NETs dependence.   ,"More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,H7_Lim_tech
2308,67751,minj,"If bioenergy is limited, using BECSS for bioenergy importantly reduces potential for other use of bioenergy for substituting fossil fuels","More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,H7_Lim_tech
2309,67751,minj,      I think this is a new lim tech variant of the versatile argument  ,"More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,H7_Lim_tech
2310,67751,minj,Minimizing residual emissions is central for limiting NETs dependence.   ,"More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,T1_Versatile
2311,67751,minj,"If bioenergy is limited, using BECSS for bioenergy importantly reduces potential for other use of bioenergy for substituting fossil fuels","More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,T1_Versatile
2312,67751,minj,      I think this is a new lim tech variant of the versatile argument  ,"More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,T1_Versatile
2313,67751,minj,Minimizing residual emissions is central for limiting NETs dependence.   ,"More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,Z4_technology
2314,67751,minj,"If bioenergy is limited, using BECSS for bioenergy importantly reduces potential for other use of bioenergy for substituting fossil fuels","More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,Z4_technology
2315,67751,minj,      I think this is a new lim tech variant of the versatile argument  ,"More limited bioenergy availability would not only reduce CDR potential, but also reduce biofuel availability as a substitute for fossil-based fuels48",1564.0,Z4_technology
2316,67747,minj,Is this in some sense the inverse of themoral hazard argument        ,"Notably, models also show that not strengthening the NDCs might decrease the long-term BECCS potential considerably, suggesting that early investments and upscaling are crucial for enabling future large-scale deployment.",1565.0,Z6_other
2317,67747,minj,Is this in some sense the inverse of themoral hazard argument        ,"Notably, models also show that not strengthening the NDCs might decrease the long-term BECCS potential considerably, suggesting that early investments and upscaling are crucial for enabling future large-scale deployment.",1565.0,T5_Obstruct
2318,67747,minj,Is this in some sense the inverse of themoral hazard argument        ,"Notably, models also show that not strengthening the NDCs might decrease the long-term BECCS potential considerably, suggesting that early investments and upscaling are crucial for enabling future large-scale deployment.",1565.0,Z4_technology
2319,67729,,,"This exceeds by far most estimates of the remaining net anthropogenic CO2 budget for a likely chance of limiting end-of-century warming to 1.5 °C (Table 1 and Supplementary Fig. 1). Consequently, these B200|1.5C-T2100| > 67% scenarios feature cumulative CDR from BECCS and land use of 790 [640–950] GtCO2 to offset the exceedance. ",1566.0,Z6_other
2320,67729,,,"This exceeds by far most estimates of the remaining net anthropogenic CO2 budget for a likely chance of limiting end-of-century warming to 1.5 °C (Table 1 and Supplementary Fig. 1). Consequently, these B200|1.5C-T2100| > 67% scenarios feature cumulative CDR from BECCS and land use of 790 [640–950] GtCO2 to offset the exceedance. ",1566.0,R1_Important
2321,67729,,,"This exceeds by far most estimates of the remaining net anthropogenic CO2 budget for a likely chance of limiting end-of-century warming to 1.5 °C (Table 1 and Supplementary Fig. 1). Consequently, these B200|1.5C-T2100| > 67% scenarios feature cumulative CDR from BECCS and land use of 790 [640–950] GtCO2 to offset the exceedance. ",1566.0,H3_1.5C
2322,67019,minj,Limiting NETs requires even faster emission reductions.   ,"Emission reduction rates in the limCDR and noCDR cases are very steep, and, in particular after exhausting current mitigation potential of non-CO2 GHGs, reach levels well beyond historical precedent.",1567.0,H7_Lim_tech
2323,67019,minj,Limiting NETs requires even faster emission reductions.   ,"Emission reduction rates in the limCDR and noCDR cases are very steep, and, in particular after exhausting current mitigation potential of non-CO2 GHGs, reach levels well beyond historical precedent.",1567.0,D1_Dynamics
2324,67019,minj,Limiting NETs requires even faster emission reductions.   ,"Emission reduction rates in the limCDR and noCDR cases are very steep, and, in particular after exhausting current mitigation potential of non-CO2 GHGs, reach levels well beyond historical precedent.",1567.0,Z2_mitigation_pathway_dynamics
2325,67017,minj,Delay along NDCs makes 1.5°C infeasible.       ,"Current NDCs are insufficient to limit end-of-century warming to 1.5 °C, the aspirational objective of the Paris Agreement, under any scenario explored here, regardless of the level of CDR assumed to become available. ",1568.0,H4_Delay
2326,67017,minj,Delay along NDCs makes 1.5°C infeasible.       ,"Current NDCs are insufficient to limit end-of-century warming to 1.5 °C, the aspirational objective of the Paris Agreement, under any scenario explored here, regardless of the level of CDR assumed to become available. ",1568.0,H3_1.5C
2327,67017,minj,Delay along NDCs makes 1.5°C infeasible.       ,"Current NDCs are insufficient to limit end-of-century warming to 1.5 °C, the aspirational objective of the Paris Agreement, under any scenario explored here, regardless of the level of CDR assumed to become available. ",1568.0,Z6_other
2328,67014,minj,"      Again, limting NETs requires faster emission reductions  ","As CDR technologies are increasingly ruled out in the limCDR and noCDR scenarios, in accordance with a precautionary approach, annual CO2 reduction and decarbonization rates reach magnitudes well outside historical precedence and well outside what is typically envisioned in emission reduction scenarios that do not constrain CDR in such a manner [2, 81]. This points to the main trade-off between the scale of CDR on one hand and stringency of GHG reductions on the other: where societies choose to proceed with cautious assumptions about the scale and availability of CDR, they will have to pursue rates of GHG reductions well outside of what is currently deemed achievable, based on historical experience and standard modelling. On the other hand, embarking on particular decarbonization pathways on optimistic assumptions about CDR deployment would result in exceeding the limits of the carbon budget if the assumed CDR fails to materialize.",1569.0,H3_1.5C
2329,67014,minj,"      Again, limting NETs requires faster emission reductions  ","As CDR technologies are increasingly ruled out in the limCDR and noCDR scenarios, in accordance with a precautionary approach, annual CO2 reduction and decarbonization rates reach magnitudes well outside historical precedence and well outside what is typically envisioned in emission reduction scenarios that do not constrain CDR in such a manner [2, 81]. This points to the main trade-off between the scale of CDR on one hand and stringency of GHG reductions on the other: where societies choose to proceed with cautious assumptions about the scale and availability of CDR, they will have to pursue rates of GHG reductions well outside of what is currently deemed achievable, based on historical experience and standard modelling. On the other hand, embarking on particular decarbonization pathways on optimistic assumptions about CDR deployment would result in exceeding the limits of the carbon budget if the assumed CDR fails to materialize.",1569.0,Z2_mitigation_pathway_dynamics
2330,67014,minj,"      Again, limting NETs requires faster emission reductions  ","As CDR technologies are increasingly ruled out in the limCDR and noCDR scenarios, in accordance with a precautionary approach, annual CO2 reduction and decarbonization rates reach magnitudes well outside historical precedence and well outside what is typically envisioned in emission reduction scenarios that do not constrain CDR in such a manner [2, 81]. This points to the main trade-off between the scale of CDR on one hand and stringency of GHG reductions on the other: where societies choose to proceed with cautious assumptions about the scale and availability of CDR, they will have to pursue rates of GHG reductions well outside of what is currently deemed achievable, based on historical experience and standard modelling. On the other hand, embarking on particular decarbonization pathways on optimistic assumptions about CDR deployment would result in exceeding the limits of the carbon budget if the assumed CDR fails to materialize.",1569.0,D1_Dynamics
2331,67014,minj,"      Again, limting NETs requires faster emission reductions  ","As CDR technologies are increasingly ruled out in the limCDR and noCDR scenarios, in accordance with a precautionary approach, annual CO2 reduction and decarbonization rates reach magnitudes well outside historical precedence and well outside what is typically envisioned in emission reduction scenarios that do not constrain CDR in such a manner [2, 81]. This points to the main trade-off between the scale of CDR on one hand and stringency of GHG reductions on the other: where societies choose to proceed with cautious assumptions about the scale and availability of CDR, they will have to pursue rates of GHG reductions well outside of what is currently deemed achievable, based on historical experience and standard modelling. On the other hand, embarking on particular decarbonization pathways on optimistic assumptions about CDR deployment would result in exceeding the limits of the carbon budget if the assumed CDR fails to materialize.",1569.0,H7_Lim_tech
2332,67014,minj,"      Again, limting NETs requires faster emission reductions  ","As CDR technologies are increasingly ruled out in the limCDR and noCDR scenarios, in accordance with a precautionary approach, annual CO2 reduction and decarbonization rates reach magnitudes well outside historical precedence and well outside what is typically envisioned in emission reduction scenarios that do not constrain CDR in such a manner [2, 81]. This points to the main trade-off between the scale of CDR on one hand and stringency of GHG reductions on the other: where societies choose to proceed with cautious assumptions about the scale and availability of CDR, they will have to pursue rates of GHG reductions well outside of what is currently deemed achievable, based on historical experience and standard modelling. On the other hand, embarking on particular decarbonization pathways on optimistic assumptions about CDR deployment would result in exceeding the limits of the carbon budget if the assumed CDR fails to materialize.",1569.0,Z5_climate_system
2333,67014,minj,"      Again, limting NETs requires faster emission reductions  ","As CDR technologies are increasingly ruled out in the limCDR and noCDR scenarios, in accordance with a precautionary approach, annual CO2 reduction and decarbonization rates reach magnitudes well outside historical precedence and well outside what is typically envisioned in emission reduction scenarios that do not constrain CDR in such a manner [2, 81]. This points to the main trade-off between the scale of CDR on one hand and stringency of GHG reductions on the other: where societies choose to proceed with cautious assumptions about the scale and availability of CDR, they will have to pursue rates of GHG reductions well outside of what is currently deemed achievable, based on historical experience and standard modelling. On the other hand, embarking on particular decarbonization pathways on optimistic assumptions about CDR deployment would result in exceeding the limits of the carbon budget if the assumed CDR fails to materialize.",1569.0,O1_Overshoot
2334,67011,,,"Unsurprisingly, the total emissions budget for the allCDR scenario is 2.5 times larger than that of the noCDR scenario, due to the large amount of CDR deployed. The difference in the net CO2 budgets (CO2 that can be emitted without having to be removed by CDR) across the scenarios is due to different stringencies of reductions of non-CO2 GHGs.",1570.0,O1_Overshoot
2335,67011,,,"Unsurprisingly, the total emissions budget for the allCDR scenario is 2.5 times larger than that of the noCDR scenario, due to the large amount of CDR deployed. The difference in the net CO2 budgets (CO2 that can be emitted without having to be removed by CDR) across the scenarios is due to different stringencies of reductions of non-CO2 GHGs.",1570.0,Z5_climate_system
2336,67011,,,"Unsurprisingly, the total emissions budget for the allCDR scenario is 2.5 times larger than that of the noCDR scenario, due to the large amount of CDR deployed. The difference in the net CO2 budgets (CO2 that can be emitted without having to be removed by CDR) across the scenarios is due to different stringencies of reductions of non-CO2 GHGs.",1570.0,H3_1.5C
2337,67008,,,"The net values reflect total GHG emissions and removals, including land use, forestry and CDR; while the gross values do not take land use, land use change and forestry (LULUCF), or CDR removals into account. Gross values are always lower, and in the case of the allCDR scenario, substantially lower than the net values.",1571.0,D1_Dynamics
2338,67008,,,"The net values reflect total GHG emissions and removals, including land use, forestry and CDR; while the gross values do not take land use, land use change and forestry (LULUCF), or CDR removals into account. Gross values are always lower, and in the case of the allCDR scenario, substantially lower than the net values.",1571.0,Z2_mitigation_pathway_dynamics
2339,67157,minj,Interesting new finding: Water scarcity hinder required scale of BECCS deployment due to water scarcity.,Our results suggest that water scarcity induced by climate change would hinder the scale of BECCS deployment necessary to follow CO2 emissions trajectories that peak in 2030 at a level corresponding to the NDC estimates. ,1572.0,Z4_technology
2340,67157,minj,Interesting new finding: Water scarcity hinder required scale of BECCS deployment due to water scarcity.,Our results suggest that water scarcity induced by climate change would hinder the scale of BECCS deployment necessary to follow CO2 emissions trajectories that peak in 2030 at a level corresponding to the NDC estimates. ,1572.0,H4_Delay
2341,67155,minj,again this new water scarcity arguments - that limits BECCS deployment...,"Our assessment of the water supply required to support such a BECCS deployment questions the feasibility of those mitigation pathways in regards of water constraints. Indeed, when confronting BECCS water needs as estimated from IMACLIM-R and water availability as derived from CNRM-ESM1, our analysis highlights that most of the cropland areas would encounter water scarcity before 2100 because of BECCS water needs. This water scarcity could be alleviated using a larger fraction of precipitation but this will ultimately threaten natural ecosystems and human settlements. We identify that BECCS deployment has to be reduced by about 90% in order to meet water constraints as simulated by CNRM-ESM1, hampering our ability to reduce CO2 emissions by the use of BECCS.",1573.0,Z4_technology
2342,67107,,,"In stringent emission pathways, the presence of NETs nearly cancels out the continued positive emissions from fossil fuels and land-use change, thus strongly reducing the anthropogenic carbon emissions to the atmosphere.",1574.0,D3_Residual
2343,67107,,,"In stringent emission pathways, the presence of NETs nearly cancels out the continued positive emissions from fossil fuels and land-use change, thus strongly reducing the anthropogenic carbon emissions to the atmosphere.",1574.0,Z2_mitigation_pathway_dynamics
2344,67107,,,"In the most ambitious emission pathways, NETs even reverse the sign of the anthropogenic carbon emissions turning the effect of human activities into a net flow of CO2 out of the atmosphere.",1575.0,Z5_climate_system
2345,67107,,,"In the most ambitious emission pathways, NETs even reverse the sign of the anthropogenic carbon emissions turning the effect of human activities into a net flow of CO2 out of the atmosphere.",1575.0,O1_Overshoot
2346,67104,minj,      Water scarcity limits BECCS deployment  ,"The ESM however shows that water scarcity would limit the deployment of BECCS in all the mitigation pathways assessed in this work. Our findings suggest that the evolution of the water resources under climate change can exert a significant constraint on BECCS deployment before 2050. In 2100, the BECCS water needs could represent more than 30% of the total precipitation in several regions like Europe or Asia.",1576.0,H2_2C
2347,67104,minj,      Water scarcity limits BECCS deployment  ,"The ESM however shows that water scarcity would limit the deployment of BECCS in all the mitigation pathways assessed in this work. Our findings suggest that the evolution of the water resources under climate change can exert a significant constraint on BECCS deployment before 2050. In 2100, the BECCS water needs could represent more than 30% of the total precipitation in several regions like Europe or Asia.",1576.0,H3_1.5C
2348,67104,minj,      Water scarcity limits BECCS deployment  ,"The ESM however shows that water scarcity would limit the deployment of BECCS in all the mitigation pathways assessed in this work. Our findings suggest that the evolution of the water resources under climate change can exert a significant constraint on BECCS deployment before 2050. In 2100, the BECCS water needs could represent more than 30% of the total precipitation in several regions like Europe or Asia.",1576.0,Z4_technology
2349,67104,minj,      Water scarcity limits BECCS deployment  ,"The ESM however shows that water scarcity would limit the deployment of BECCS in all the mitigation pathways assessed in this work. Our findings suggest that the evolution of the water resources under climate change can exert a significant constraint on BECCS deployment before 2050. In 2100, the BECCS water needs could represent more than 30% of the total precipitation in several regions like Europe or Asia.",1576.0,Z6_other
2350,66931,minj,Are they talking about infeasibility?      ,"Our evaluation of these mitigation pathways confirms that a massive emission reduction and a massive deployment of BECCS are therefore required to limit global warming below 2 °C in 2100. However, it seems that a massive emission reduction and a massive deployment of BECCS are not sufficient to halt global warming below 1.5 °C or 2 °C over the 21st century.",512.0,H3_1.5C
2351,66931,minj,Are they talking about infeasibility?      ,"Our evaluation of these mitigation pathways confirms that a massive emission reduction and a massive deployment of BECCS are therefore required to limit global warming below 2 °C in 2100. However, it seems that a massive emission reduction and a massive deployment of BECCS are not sufficient to halt global warming below 1.5 °C or 2 °C over the 21st century.",512.0,H3_1.5C
2352,66926,nemet,water        ,"in all 6 key regions, the amount of water needed for the deployment of BECCS largely exceeds the local water resources, which amount for only 6%–30% of the BECCS requirements depending on the regions and scenarios—these are substantially larger than that estimates of Smith et al (2015). Looking at the temporal evolution of this water balance between the BECCS needs and the amount of available water (figure S6), one can see that the occurrence of water scarcity is due to the increase in the BECCS demand over time, rather than the decrease of available water which remains stable in comparison. For the 0%, 5% and 10% scenarios, the BECCS water needs outstrip the resources sometime during the 2040's; whereas it happens in the 2050's (2060's) for the +20% (+30%) scenario (see figure S7).",508.0,H2_2C
2353,66926,minj,    BECCS potential constrained by water scarcity    ,"in all 6 key regions, the amount of water needed for the deployment of BECCS largely exceeds the local water resources, which amount for only 6%–30% of the BECCS requirements depending on the regions and scenarios—these are substantially larger than that estimates of Smith et al (2015). Looking at the temporal evolution of this water balance between the BECCS needs and the amount of available water (figure S6), one can see that the occurrence of water scarcity is due to the increase in the BECCS demand over time, rather than the decrease of available water which remains stable in comparison. For the 0%, 5% and 10% scenarios, the BECCS water needs outstrip the resources sometime during the 2040's; whereas it happens in the 2050's (2060's) for the +20% (+30%) scenario (see figure S7).",508.0,H2_2C
2354,66926,nemet,water        ,"in all 6 key regions, the amount of water needed for the deployment of BECCS largely exceeds the local water resources, which amount for only 6%–30% of the BECCS requirements depending on the regions and scenarios—these are substantially larger than that estimates of Smith et al (2015). Looking at the temporal evolution of this water balance between the BECCS needs and the amount of available water (figure S6), one can see that the occurrence of water scarcity is due to the increase in the BECCS demand over time, rather than the decrease of available water which remains stable in comparison. For the 0%, 5% and 10% scenarios, the BECCS water needs outstrip the resources sometime during the 2040's; whereas it happens in the 2050's (2060's) for the +20% (+30%) scenario (see figure S7).",508.0,H2_2C
2355,66926,minj,    BECCS potential constrained by water scarcity    ,"in all 6 key regions, the amount of water needed for the deployment of BECCS largely exceeds the local water resources, which amount for only 6%–30% of the BECCS requirements depending on the regions and scenarios—these are substantially larger than that estimates of Smith et al (2015). Looking at the temporal evolution of this water balance between the BECCS needs and the amount of available water (figure S6), one can see that the occurrence of water scarcity is due to the increase in the BECCS demand over time, rather than the decrease of available water which remains stable in comparison. For the 0%, 5% and 10% scenarios, the BECCS water needs outstrip the resources sometime during the 2040's; whereas it happens in the 2050's (2060's) for the +20% (+30%) scenario (see figure S7).",508.0,H2_2C
2356,66926,nemet,water        ,"in all 6 key regions, the amount of water needed for the deployment of BECCS largely exceeds the local water resources, which amount for only 6%–30% of the BECCS requirements depending on the regions and scenarios—these are substantially larger than that estimates of Smith et al (2015). Looking at the temporal evolution of this water balance between the BECCS needs and the amount of available water (figure S6), one can see that the occurrence of water scarcity is due to the increase in the BECCS demand over time, rather than the decrease of available water which remains stable in comparison. For the 0%, 5% and 10% scenarios, the BECCS water needs outstrip the resources sometime during the 2040's; whereas it happens in the 2050's (2060's) for the +20% (+30%) scenario (see figure S7).",508.0,H3_1.5C
2357,66926,minj,    BECCS potential constrained by water scarcity    ,"in all 6 key regions, the amount of water needed for the deployment of BECCS largely exceeds the local water resources, which amount for only 6%–30% of the BECCS requirements depending on the regions and scenarios—these are substantially larger than that estimates of Smith et al (2015). Looking at the temporal evolution of this water balance between the BECCS needs and the amount of available water (figure S6), one can see that the occurrence of water scarcity is due to the increase in the BECCS demand over time, rather than the decrease of available water which remains stable in comparison. For the 0%, 5% and 10% scenarios, the BECCS water needs outstrip the resources sometime during the 2040's; whereas it happens in the 2050's (2060's) for the +20% (+30%) scenario (see figure S7).",508.0,H3_1.5C
